date,state,district,pincode,demo_age_5_17,demo_age_17_
13-12-2025,Uttar Pradesh,Gorakhpur,273404,2,24
13-12-2025,Uttar Pradesh,Gorakhpur,273406,2,17
13-12-2025,Uttar Pradesh,Gorakhpur,273413,8,64
14-12-2025,Uttar Pradesh,Gorakhpur,273002,2,10
14-12-2025,Uttar Pradesh,Gorakhpur,273010,2,3
14-12-2025,Uttar Pradesh,Gorakhpur,273155,3,1
14-12-2025,Uttar Pradesh,Gorakhpur,273165,2,37
14-12-2025,Uttar Pradesh,Gorakhpur,273209,2,29
14-12-2025,Uttar Pradesh,Gorakhpur,273211,0,21
14-12-2025,Uttar Pradesh,Gorakhpur,273306,1,15
14-12-2025,Uttar Pradesh,Gorakhpur,273403,2,11
14-12-2025,Uttar Pradesh,Gorakhpur,273409,2,10
14-12-2025,Uttar Pradesh,Gorakhpur,273412,1,14
09-12-2025,Uttar Pradesh,Gorakhpur,273007,3,58
09-12-2025,Uttar Pradesh,Gorakhpur,273158,2,54
09-12-2025,Uttar Pradesh,Gorakhpur,273404,4,40
09-12-2025,Uttar Pradesh,Gorakhpur,273412,1,33
12-12-2025,Uttar Pradesh,Gorakhpur,273002,7,25
12-12-2025,Uttar Pradesh,Gorakhpur,273005,2,10
12-12-2025,Uttar Pradesh,Gorakhpur,273007,6,58
12-12-2025,Uttar Pradesh,Gorakhpur,273008,2,23
12-12-2025,Uttar Pradesh,Gorakhpur,273014,3,44
12-12-2025,Uttar Pradesh,Gorakhpur,273017,0,2
12-12-2025,Uttar Pradesh,Gorakhpur,273212,4,51
12-12-2025,Uttar Pradesh,Gorakhpur,273213,1,25
12-12-2025,Uttar Pradesh,Gorakhpur,273402,7,69
12-12-2025,Uttar Pradesh,Gorakhpur,273403,1,34
12-12-2025,Uttar Pradesh,Gorakhpur,273405,4,4
12-12-2025,Uttar Pradesh,Gorakhpur,273406,0,20
12-12-2025,Uttar Pradesh,Gorakhpur,273409,2,14
11-12-2025,Uttar Pradesh,Gorakhpur,273005,1,25
11-12-2025,Uttar Pradesh,Gorakhpur,273008,2,26
11-12-2025,Uttar Pradesh,Gorakhpur,273012,0,3
11-12-2025,Uttar Pradesh,Gorakhpur,273013,4,75
11-12-2025,Uttar Pradesh,Gorakhpur,273155,0,11
11-12-2025,Uttar Pradesh,Gorakhpur,273201,3,43
11-12-2025,Uttar Pradesh,Gorakhpur,273212,9,79
11-12-2025,Uttar Pradesh,Gorakhpur,273404,0,29
05-12-2025,Uttar Pradesh,Gorakhpur,273003,0,1
05-12-2025,Uttar Pradesh,Gorakhpur,273017,1,3
05-12-2025,Uttar Pradesh,Gorakhpur,273211,7,16
05-12-2025,Uttar Pradesh,Gorakhpur,273411,3,29
05-12-2025,Uttar Pradesh,Gorakhpur,273413,5,45
04-12-2025,Uttar Pradesh,Gorakhpur,273002,6,29
04-12-2025,Uttar Pradesh,Gorakhpur,273008,2,27
04-12-2025,Uttar Pradesh,Gorakhpur,273010,1,14
04-12-2025,Uttar Pradesh,Gorakhpur,273015,2,120
04-12-2025,Uttar Pradesh,Gorakhpur,273202,3,31
04-12-2025,Uttar Pradesh,Gorakhpur,273213,0,25
04-12-2025,Uttar Pradesh,Gorakhpur,273406,1,22
04-12-2025,Uttar Pradesh,Gorakhpur,273408,4,27
04-12-2025,Uttar Pradesh,Gorakhpur,273412,4,31
17-12-2025,Uttar Pradesh,Gorakhpur,273002,3,25
17-12-2025,Uttar Pradesh,Gorakhpur,273003,0,3
17-12-2025,Uttar Pradesh,Gorakhpur,273004,0,11
17-12-2025,Uttar Pradesh,Gorakhpur,273006,1,4
17-12-2025,Uttar Pradesh,Gorakhpur,273015,2,57
17-12-2025,Uttar Pradesh,Gorakhpur,273212,9,74
17-12-2025,Uttar Pradesh,Gorakhpur,273306,3,39
17-12-2025,Uttar Pradesh,Gorakhpur,273401,2,34
17-12-2025,Uttar Pradesh,Gorakhpur,273408,7,32
08-12-2025,Uttar Pradesh,Gorakhpur,273006,1,8
08-12-2025,Uttar Pradesh,Gorakhpur,273009,0,2
08-12-2025,Uttar Pradesh,Gorakhpur,273016,7,57
08-12-2025,Uttar Pradesh,Gorakhpur,273155,3,13
08-12-2025,Uttar Pradesh,Gorakhpur,273404,2,46
08-12-2025,Uttar Pradesh,Gorakhpur,273405,0,24
06-12-2025,Uttar Pradesh,Gorakhpur,273001,6,65
06-12-2025,Uttar Pradesh,Gorakhpur,273003,2,8
06-12-2025,Uttar Pradesh,Gorakhpur,273004,0,27
06-12-2025,Uttar Pradesh,Gorakhpur,273008,2,32
06-12-2025,Uttar Pradesh,Gorakhpur,273155,4,9
06-12-2025,Uttar Pradesh,Gorakhpur,273211,0,13
06-12-2025,Uttar Pradesh,Gorakhpur,273401,3,38
06-12-2025,Uttar Pradesh,Gorakhpur,273402,4,71
06-12-2025,Uttar Pradesh,Gorakhpur,273403,2,38
06-12-2025,Uttar Pradesh,Gorakhpur,273405,0,9
06-12-2025,Uttar Pradesh,Gorakhpur,273408,2,44
06-12-2025,Uttar Pradesh,Gorakhpur,273409,2,12
06-12-2025,Uttar Pradesh,Gorakhpur,273411,3,41
07-12-2025,Uttar Pradesh,Gorakhpur,273004,0,4
07-12-2025,Uttar Pradesh,Gorakhpur,273006,0,2
07-12-2025,Uttar Pradesh,Gorakhpur,273016,1,15
07-12-2025,Uttar Pradesh,Gorakhpur,273203,1,17
07-12-2025,Uttar Pradesh,Gorakhpur,273209,2,27
07-12-2025,Uttar Pradesh,Gorakhpur,273403,1,6
07-12-2025,Uttar Pradesh,Gorakhpur,273411,2,26
04-11-2025,Uttar Pradesh,Gorakhpur,273003,0,5
04-11-2025,Uttar Pradesh,Gorakhpur,273017,1,1
04-11-2025,Uttar Pradesh,Gorakhpur,273203,2,18
04-11-2025,Uttar Pradesh,Gorakhpur,273209,5,105
04-11-2025,Uttar Pradesh,Gorakhpur,273402,4,81
06-11-2025,Uttar Pradesh,Gorakhpur,273014,5,49
06-11-2025,Uttar Pradesh,Gorakhpur,273016,2,56
06-11-2025,Uttar Pradesh,Gorakhpur,273161,0,10
06-11-2025,Uttar Pradesh,Gorakhpur,273201,6,49
06-11-2025,Uttar Pradesh,Gorakhpur,273203,3,23
06-11-2025,Uttar Pradesh,Gorakhpur,273213,2,20
06-11-2025,Uttar Pradesh,Gorakhpur,273411,3,40
07-11-2025,Uttar Pradesh,Gorakhpur,273016,2,47
07-11-2025,Uttar Pradesh,Gorakhpur,273155,0,7
07-11-2025,Uttar Pradesh,Gorakhpur,273203,3,21
07-11-2025,Uttar Pradesh,Gorakhpur,273306,2,42
05-11-2025,Uttar Pradesh,Gorakhpur,273002,2,15
05-11-2025,Uttar Pradesh,Gorakhpur,273006,1,2
05-11-2025,Uttar Pradesh,Gorakhpur,273165,3,36
05-11-2025,Uttar Pradesh,Gorakhpur,273201,3,13
05-11-2025,Uttar Pradesh,Gorakhpur,273211,1,9
05-11-2025,Uttar Pradesh,Gorakhpur,273411,1,11
08-11-2025,Uttar Pradesh,Gorakhpur,273001,1,34
08-11-2025,Uttar Pradesh,Gorakhpur,273004,2,7
08-11-2025,Uttar Pradesh,Gorakhpur,273009,0,2
08-11-2025,Uttar Pradesh,Gorakhpur,273158,4,56
08-11-2025,Uttar Pradesh,Gorakhpur,273161,0,8
08-11-2025,Uttar Pradesh,Gorakhpur,273401,3,32
08-11-2025,Uttar Pradesh,Gorakhpur,273403,0,27
08-11-2025,Uttar Pradesh,Gorakhpur,273404,2,26
08-11-2025,Uttar Pradesh,Gorakhpur,273408,8,21
08-11-2025,Uttar Pradesh,Gorakhpur,273412,1,39
09-11-2025,Uttar Pradesh,Gorakhpur,273001,1,23
09-11-2025,Uttar Pradesh,Gorakhpur,273003,0,1
09-11-2025,Uttar Pradesh,Gorakhpur,273006,0,2
09-11-2025,Uttar Pradesh,Gorakhpur,273007,1,27
09-11-2025,Uttar Pradesh,Gorakhpur,273015,3,28
09-11-2025,Uttar Pradesh,Gorakhpur,273152,0,17
09-11-2025,Uttar Pradesh,Gorakhpur,273201,3,11
09-11-2025,Uttar Pradesh,Gorakhpur,273403,0,5
09-11-2025,Uttar Pradesh,Gorakhpur,273406,4,8
09-11-2025,Uttar Pradesh,Gorakhpur,273408,0,8
10-11-2025,Uttar Pradesh,Gorakhpur,273002,2,21
10-11-2025,Uttar Pradesh,Gorakhpur,273003,1,3
10-11-2025,Uttar Pradesh,Gorakhpur,273015,3,75
10-11-2025,Uttar Pradesh,Gorakhpur,273161,0,4
10-11-2025,Uttar Pradesh,Gorakhpur,273165,3,75
10-11-2025,Uttar Pradesh,Gorakhpur,273201,2,39
10-11-2025,Uttar Pradesh,Gorakhpur,273202,2,44
10-11-2025,Uttar Pradesh,Gorakhpur,273203,0,15
10-11-2025,Uttar Pradesh,Gorakhpur,273405,3,27
11-11-2025,Uttar Pradesh,Gorakhpur,273005,2,29
11-11-2025,Uttar Pradesh,Gorakhpur,273010,1,11
11-11-2025,Uttar Pradesh,Gorakhpur,273014,1,48
11-11-2025,Uttar Pradesh,Gorakhpur,273016,6,53
11-11-2025,Uttar Pradesh,Gorakhpur,273017,1,3
11-11-2025,Uttar Pradesh,Gorakhpur,273155,1,13
11-11-2025,Uttar Pradesh,Gorakhpur,273201,5,42
11-11-2025,Uttar Pradesh,Gorakhpur,273203,2,18
11-11-2025,Uttar Pradesh,Gorakhpur,273212,9,63
11-11-2025,Uttar Pradesh,Gorakhpur,273306,0,34
11-11-2025,Uttar Pradesh,Gorakhpur,273401,1,41
11-11-2025,Uttar Pradesh,Gorakhpur,273402,7,88
12-11-2025,Uttar Pradesh,Gorakhpur,273005,1,31
12-11-2025,Uttar Pradesh,Gorakhpur,273006,2,11
12-11-2025,Uttar Pradesh,Gorakhpur,273008,2,17
12-11-2025,Uttar Pradesh,Gorakhpur,273209,6,70
12-11-2025,Uttar Pradesh,Gorakhpur,273306,1,29
12-11-2025,Uttar Pradesh,Gorakhpur,273402,3,75
12-11-2025,Uttar Pradesh,Gorakhpur,273408,0,28
13-11-2025,Uttar Pradesh,Gorakhpur,273006,0,10
13-11-2025,Uttar Pradesh,Gorakhpur,273007,3,53
13-11-2025,Uttar Pradesh,Gorakhpur,273152,4,42
13-11-2025,Uttar Pradesh,Gorakhpur,273203,0,19
13-11-2025,Uttar Pradesh,Gorakhpur,273212,4,53
13-11-2025,Uttar Pradesh,Gorakhpur,273401,0,19
13-11-2025,Uttar Pradesh,Gorakhpur,273407,7,35
13-11-2025,Uttar Pradesh,Gorakhpur,273408,3,31
13-11-2025,Uttar Pradesh,Gorakhpur,273412,1,37
13-11-2025,Uttar Pradesh,Gorakhpur,273413,8,57
14-11-2025,Uttar Pradesh,Gorakhpur,273004,2,7
14-11-2025,Uttar Pradesh,Gorakhpur,273008,2,19
14-11-2025,Uttar Pradesh,Gorakhpur,273010,0,11
14-11-2025,Uttar Pradesh,Gorakhpur,273161,1,4
14-11-2025,Uttar Pradesh,Gorakhpur,273201,5,23
14-11-2025,Uttar Pradesh,Gorakhpur,273209,5,65
14-11-2025,Uttar Pradesh,Gorakhpur,273406,2,11
14-11-2025,Uttar Pradesh,Gorakhpur,273407,3,35
14-11-2025,Uttar Pradesh,Gorakhpur,273408,2,41
15-11-2025,Uttar Pradesh,Gorakhpur,273007,12,44
15-11-2025,Uttar Pradesh,Gorakhpur,273013,6,60
15-11-2025,Uttar Pradesh,Gorakhpur,273202,4,37
15-11-2025,Uttar Pradesh,Gorakhpur,273404,5,25
15-11-2025,Uttar Pradesh,Gorakhpur,273405,0,9
15-11-2025,Uttar Pradesh,Gorakhpur,273408,2,27
15-11-2025,Uttar Pradesh,Gorakhpur,273413,4,51
16-11-2025,Uttar Pradesh,Gorakhpur,273001,2,27
16-11-2025,Uttar Pradesh,Gorakhpur,273002,0,8
16-11-2025,Uttar Pradesh,Gorakhpur,273006,0,3
16-11-2025,Uttar Pradesh,Gorakhpur,273008,3,15
16-11-2025,Uttar Pradesh,Gorakhpur,273010,1,9
16-11-2025,Uttar Pradesh,Gorakhpur,273201,0,12
16-11-2025,Uttar Pradesh,Gorakhpur,273306,0,6
16-11-2025,Uttar Pradesh,Gorakhpur,273405,3,17
16-11-2025,Uttar Pradesh,Gorakhpur,273407,0,7
17-11-2025,Uttar Pradesh,Gorakhpur,273006,0,17
17-11-2025,Uttar Pradesh,Gorakhpur,273007,3,47
17-11-2025,Uttar Pradesh,Gorakhpur,273155,0,14
17-11-2025,Uttar Pradesh,Gorakhpur,273158,6,68
17-11-2025,Uttar Pradesh,Gorakhpur,273211,0,11
17-11-2025,Uttar Pradesh,Gorakhpur,273306,0,30
17-11-2025,Uttar Pradesh,Gorakhpur,273413,2,38
18-11-2025,Uttar Pradesh,Gorakhpur,273005,2,29
18-11-2025,Uttar Pradesh,Gorakhpur,273010,2,9
18-11-2025,Uttar Pradesh,Gorakhpur,273152,0,42
18-11-2025,Uttar Pradesh,Gorakhpur,273211,7,26
18-11-2025,Uttar Pradesh,Gorakhpur,273213,3,18
18-11-2025,Uttar Pradesh,Gorakhpur,273402,2,57
18-11-2025,Uttar Pradesh,Gorakhpur,273406,1,19
18-11-2025,Uttar Pradesh,Gorakhpur,273412,0,37
18-11-2025,Uttar Pradesh,Gorakhpur,273413,3,40
19-11-2025,Uttar Pradesh,Gorakhpur,273005,2,16
19-11-2025,Uttar Pradesh,Gorakhpur,273008,5,19
19-11-2025,Uttar Pradesh,Gorakhpur,273014,1,36
19-11-2025,Uttar Pradesh,Gorakhpur,273152,8,34
19-11-2025,Uttar Pradesh,Gorakhpur,273202,3,40
19-11-2025,Uttar Pradesh,Gorakhpur,273211,0,29
20-11-2025,Uttar Pradesh,Gorakhpur,273008,3,36
20-11-2025,Uttar Pradesh,Gorakhpur,273014,3,29
20-11-2025,Uttar Pradesh,Gorakhpur,273157,0,1
20-11-2025,Uttar Pradesh,Gorakhpur,273209,6,83
20-11-2025,Uttar Pradesh,Gorakhpur,273213,0,22
31-10-2025,Uttar Pradesh,Gorakhpur,273165,5,61
31-10-2025,Uttar Pradesh,Gorakhpur,273401,3,29
31-10-2025,Uttar Pradesh,Gorakhpur,273406,0,13
02-11-2025,Uttar Pradesh,Gorakhpur,273002,2,8
02-11-2025,Uttar Pradesh,Gorakhpur,273004,0,2
02-11-2025,Uttar Pradesh,Gorakhpur,273010,0,5
02-11-2025,Uttar Pradesh,Gorakhpur,273152,2,11
02-11-2025,Uttar Pradesh,Gorakhpur,273155,0,3
02-11-2025,Uttar Pradesh,Gorakhpur,273213,2,9
02-11-2025,Uttar Pradesh,Gorakhpur,273306,0,11
01-11-2025,Uttar Pradesh,Gorakhpur,273005,0,15
01-11-2025,Uttar Pradesh,Gorakhpur,273014,1,28
01-11-2025,Uttar Pradesh,Gorakhpur,273201,1,44
01-11-2025,Uttar Pradesh,Gorakhpur,273203,1,18
01-11-2025,Uttar Pradesh,Gorakhpur,273209,3,70
01-11-2025,Uttar Pradesh,Gorakhpur,273405,0,10
01-11-2025,Uttar Pradesh,Gorakhpur,273408,7,23
21-11-2025,Uttar Pradesh,Gorakhpur,273001,1,39
21-11-2025,Uttar Pradesh,Gorakhpur,273014,0,25
21-11-2025,Uttar Pradesh,Gorakhpur,273212,3,61
21-11-2025,Uttar Pradesh,Gorakhpur,273402,1,47
21-11-2025,Uttar Pradesh,Gorakhpur,273406,0,8
21-11-2025,Uttar Pradesh,Gorakhpur,273412,1,26
03-11-2025,Uttar Pradesh,Gorakhpur,273002,3,29
03-11-2025,Uttar Pradesh,Gorakhpur,273212,2,60
03-11-2025,Uttar Pradesh,Gorakhpur,273406,2,25
03-11-2025,Uttar Pradesh,Gorakhpur,273408,7,35
03-11-2025,Uttar Pradesh,Gorakhpur,273413,5,62
24-11-2025,Uttar Pradesh,Gorakhpur,273002,3,18
24-11-2025,Uttar Pradesh,Gorakhpur,273008,1,17
24-11-2025,Uttar Pradesh,Gorakhpur,273013,1,39
24-11-2025,Uttar Pradesh,Gorakhpur,273155,1,9
24-11-2025,Uttar Pradesh,Gorakhpur,273201,4,28
24-11-2025,Uttar Pradesh,Gorakhpur,273203,3,14
24-11-2025,Uttar Pradesh,Gorakhpur,273211,3,19
24-11-2025,Uttar Pradesh,Gorakhpur,273411,2,24
25-11-2025,Uttar Pradesh,Gorakhpur,273010,0,7
25-11-2025,Uttar Pradesh,Gorakhpur,273015,3,123
25-11-2025,Uttar Pradesh,Gorakhpur,273017,1,4
25-11-2025,Uttar Pradesh,Gorakhpur,273155,0,3
25-11-2025,Uttar Pradesh,Gorakhpur,273202,3,29
25-11-2025,Uttar Pradesh,Gorakhpur,273209,9,77
30-10-2025,Uttar Pradesh,Gorakhpur,273005,0,10
30-10-2025,Uttar Pradesh,Gorakhpur,273010,1,3
30-10-2025,Uttar Pradesh,Gorakhpur,273013,3,25
30-10-2025,Uttar Pradesh,Gorakhpur,273165,1,28
30-10-2025,Uttar Pradesh,Gorakhpur,273401,1,15
30-10-2025,Uttar Pradesh,Gorakhpur,273412,3,30
29-10-2025,Uttar Pradesh,Gorakhpur,273010,2,10
29-10-2025,Uttar Pradesh,Gorakhpur,273012,0,1
29-10-2025,Uttar Pradesh,Gorakhpur,273203,2,20
29-10-2025,Uttar Pradesh,Gorakhpur,273401,1,22
29-10-2025,Uttar Pradesh,Gorakhpur,273404,2,20
22-11-2025,Uttar Pradesh,Gorakhpur,273001,3,44
22-11-2025,Uttar Pradesh,Gorakhpur,273003,0,2
22-11-2025,Uttar Pradesh,Gorakhpur,273006,0,4
22-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
22-11-2025,Uttar Pradesh,Gorakhpur,273015,2,64
22-11-2025,Uttar Pradesh,Gorakhpur,273016,3,25
22-11-2025,Uttar Pradesh,Gorakhpur,273152,4,43
22-11-2025,Uttar Pradesh,Gorakhpur,273158,2,52
22-11-2025,Uttar Pradesh,Gorakhpur,273165,4,48
22-11-2025,Uttar Pradesh,Gorakhpur,273404,2,24
23-11-2025,Uttar Pradesh,Gorakhpur,273001,0,38
23-11-2025,Uttar Pradesh,Gorakhpur,273005,0,15
23-11-2025,Uttar Pradesh,Gorakhpur,273007,0,18
23-11-2025,Uttar Pradesh,Gorakhpur,273017,0,4
23-11-2025,Uttar Pradesh,Gorakhpur,273165,1,46
23-11-2025,Uttar Pradesh,Gorakhpur,273212,1,28
23-11-2025,Uttar Pradesh,Gorakhpur,273306,0,4
23-11-2025,Uttar Pradesh,Gorakhpur,273401,0,4
23-11-2025,Uttar Pradesh,Gorakhpur,273406,0,12
26-11-2025,Uttar Pradesh,Gorakhpur,273010,0,13
26-11-2025,Uttar Pradesh,Gorakhpur,273165,3,79
26-11-2025,Uttar Pradesh,Gorakhpur,273212,3,62
26-11-2025,Uttar Pradesh,Gorakhpur,273403,3,33
26-11-2025,Uttar Pradesh,Gorakhpur,273413,4,36
02-12-2025,Uttar Pradesh,Gorakhpur,273002,3,20
02-12-2025,Uttar Pradesh,Gorakhpur,273009,0,1
02-12-2025,Uttar Pradesh,Gorakhpur,273013,3,29
02-12-2025,Uttar Pradesh,Gorakhpur,273015,5,113
02-12-2025,Uttar Pradesh,Gorakhpur,273017,0,2
02-12-2025,Uttar Pradesh,Gorakhpur,273155,0,10
02-12-2025,Uttar Pradesh,Gorakhpur,273165,4,53
02-12-2025,Uttar Pradesh,Gorakhpur,273209,5,77
02-12-2025,Uttar Pradesh,Gorakhpur,273402,6,40
02-12-2025,Uttar Pradesh,Gorakhpur,273408,4,38
01-12-2025,Uttar Pradesh,Gorakhpur,273013,2,39
01-12-2025,Uttar Pradesh,Gorakhpur,273015,5,94
01-12-2025,Uttar Pradesh,Gorakhpur,273017,1,8
01-12-2025,Uttar Pradesh,Gorakhpur,273158,9,64
01-12-2025,Uttar Pradesh,Gorakhpur,273165,3,64
01-12-2025,Uttar Pradesh,Gorakhpur,273211,2,25
01-12-2025,Uttar Pradesh,Gorakhpur,273403,4,41
01-12-2025,Uttar Pradesh,Gorakhpur,273404,4,24
27-11-2025,Uttar Pradesh,Gorakhpur,273005,2,31
27-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
27-11-2025,Uttar Pradesh,Gorakhpur,273161,1,7
27-11-2025,Uttar Pradesh,Gorakhpur,273203,4,26
27-11-2025,Uttar Pradesh,Gorakhpur,273306,1,35
27-11-2025,Uttar Pradesh,Gorakhpur,273401,0,19
27-11-2025,Uttar Pradesh,Gorakhpur,273405,1,15
27-11-2025,Uttar Pradesh,Gorakhpur,273412,1,49
28-11-2025,Uttar Pradesh,Gorakhpur,273017,0,6
28-11-2025,Uttar Pradesh,Gorakhpur,273201,3,43
28-11-2025,Uttar Pradesh,Gorakhpur,273211,4,22
28-11-2025,Uttar Pradesh,Gorakhpur,273306,2,31
28-11-2025,Uttar Pradesh,Gorakhpur,273402,4,78
28-11-2025,Uttar Pradesh,Gorakhpur,273406,4,31
28-11-2025,Uttar Pradesh,Gorakhpur,273407,1,37
28-11-2025,Uttar Pradesh,Gorakhpur,273411,4,30
29-11-2025,Uttar Pradesh,Gorakhpur,273003,0,8
29-11-2025,Uttar Pradesh,Gorakhpur,273007,6,56
29-11-2025,Uttar Pradesh,Gorakhpur,273010,3,8
29-11-2025,Uttar Pradesh,Gorakhpur,273161,0,9
29-11-2025,Uttar Pradesh,Gorakhpur,273162,0,1
29-11-2025,Uttar Pradesh,Gorakhpur,273211,1,18
30-11-2025,Uttar Pradesh,Gorakhpur,273004,0,4
30-11-2025,Uttar Pradesh,Gorakhpur,273013,0,14
30-11-2025,Uttar Pradesh,Gorakhpur,273201,2,9
30-11-2025,Uttar Pradesh,Gorakhpur,273202,2,22
30-11-2025,Uttar Pradesh,Gorakhpur,273203,1,14
30-11-2025,Uttar Pradesh,Gorakhpur,273402,2,40
01-03-2025,Uttar Pradesh,Gorakhpur,273413,152,1494
01-03-2025,Uttar Pradesh,Gorakhpur,273412,82,1156
01-03-2025,Uttar Pradesh,Gorakhpur,273006,20,138
01-03-2025,Uttar Pradesh,Gorakhpur,273209,200,2197
01-03-2025,Uttar Pradesh,Gorakhpur,273003,20,131
01-03-2025,Uttar Pradesh,Gorakhpur,273408,77,877
01-03-2025,Uttar Pradesh,Gorakhpur,273409,45,576
01-09-2025,Uttar Pradesh,Gorakhpur,273003,0,3
01-09-2025,Uttar Pradesh,Gorakhpur,273004,3,10
01-09-2025,Uttar Pradesh,Gorakhpur,273007,5,58
01-09-2025,Uttar Pradesh,Gorakhpur,273161,3,2
01-09-2025,Uttar Pradesh,Gorakhpur,273165,30,51
01-09-2025,Uttar Pradesh,Gorakhpur,273201,10,38
01-09-2025,Uttar Pradesh,Gorakhpur,273213,4,24
01-09-2025,Uttar Pradesh,Gorakhpur,273408,7,35
02-09-2025,Uttar Pradesh,Gorakhpur,273004,2,8
02-09-2025,Uttar Pradesh,Gorakhpur,273006,0,4
02-09-2025,Uttar Pradesh,Gorakhpur,273010,3,12
02-09-2025,Uttar Pradesh,Gorakhpur,273158,13,48
02-09-2025,Uttar Pradesh,Gorakhpur,273209,14,93
02-09-2025,Uttar Pradesh,Gorakhpur,273213,7,38
02-09-2025,Uttar Pradesh,Gorakhpur,273306,16,50
02-09-2025,Uttar Pradesh,Gorakhpur,273402,23,78
02-09-2025,Uttar Pradesh,Gorakhpur,273403,18,35
02-09-2025,Uttar Pradesh,Gorakhpur,273406,6,26
02-09-2025,Uttar Pradesh,Gorakhpur,273408,7,22
03-09-2025,Uttar Pradesh,Gorakhpur,273004,2,6
03-09-2025,Uttar Pradesh,Gorakhpur,273006,1,4
03-09-2025,Uttar Pradesh,Gorakhpur,273007,9,52
03-09-2025,Uttar Pradesh,Gorakhpur,273014,2,18
03-09-2025,Uttar Pradesh,Gorakhpur,273201,9,31
03-09-2025,Uttar Pradesh,Gorakhpur,273203,6,19
03-09-2025,Uttar Pradesh,Gorakhpur,273407,13,39
05-09-2025,Uttar Pradesh,Gorakhpur,273002,7,16
05-09-2025,Uttar Pradesh,Gorakhpur,273004,2,7
05-09-2025,Uttar Pradesh,Gorakhpur,273016,5,29
05-09-2025,Uttar Pradesh,Gorakhpur,273165,10,50
05-09-2025,Uttar Pradesh,Gorakhpur,273209,4,30
05-09-2025,Uttar Pradesh,Gorakhpur,273404,3,18
05-09-2025,Uttar Pradesh,Gorakhpur,273412,2,21
04-09-2025,Uttar Pradesh,Gorakhpur,273005,0,15
04-09-2025,Uttar Pradesh,Gorakhpur,273008,2,28
04-09-2025,Uttar Pradesh,Gorakhpur,273010,0,20
04-09-2025,Uttar Pradesh,Gorakhpur,273017,1,1
04-09-2025,Uttar Pradesh,Gorakhpur,273201,22,34
04-09-2025,Uttar Pradesh,Gorakhpur,273209,9,64
04-09-2025,Uttar Pradesh,Gorakhpur,273213,2,12
04-09-2025,Uttar Pradesh,Gorakhpur,273306,7,57
04-09-2025,Uttar Pradesh,Gorakhpur,273401,3,43
04-09-2025,Uttar Pradesh,Gorakhpur,273407,10,35
04-09-2025,Uttar Pradesh,Gorakhpur,273411,14,56
04-09-2025,Uttar Pradesh,Gorakhpur,273412,8,50
07-09-2025,Uttar Pradesh,Gorakhpur,273002,3,9
07-09-2025,Uttar Pradesh,Gorakhpur,273010,0,7
07-09-2025,Uttar Pradesh,Gorakhpur,273016,3,13
07-09-2025,Uttar Pradesh,Gorakhpur,273152,3,13
07-09-2025,Uttar Pradesh,Gorakhpur,273403,6,6
07-09-2025,Uttar Pradesh,Gorakhpur,273406,0,10
07-09-2025,Uttar Pradesh,Gorakhpur,273408,2,8
07-09-2025,Uttar Pradesh,Gorakhpur,273409,4,7
06-09-2025,Uttar Pradesh,Gorakhpur,273012,0,1
06-09-2025,Uttar Pradesh,Gorakhpur,273158,33,50
06-09-2025,Uttar Pradesh,Gorakhpur,273212,20,68
06-09-2025,Uttar Pradesh,Gorakhpur,273306,5,32
06-09-2025,Uttar Pradesh,Gorakhpur,273405,3,17
06-09-2025,Uttar Pradesh,Gorakhpur,273411,8,37
08-09-2025,Uttar Pradesh,Gorakhpur,273003,0,6
08-09-2025,Uttar Pradesh,Gorakhpur,273017,0,4
08-09-2025,Uttar Pradesh,Gorakhpur,273152,6,39
08-09-2025,Uttar Pradesh,Gorakhpur,273202,12,56
08-09-2025,Uttar Pradesh,Gorakhpur,273306,11,60
08-09-2025,Uttar Pradesh,Gorakhpur,273409,4,19
10-09-2025,Uttar Pradesh,Gorakhpur,273005,1,18
10-09-2025,Uttar Pradesh,Gorakhpur,273165,27,72
10-09-2025,Uttar Pradesh,Gorakhpur,273203,7,20
10-09-2025,Uttar Pradesh,Gorakhpur,273401,7,34
10-09-2025,Uttar Pradesh,Gorakhpur,273402,22,79
10-09-2025,Uttar Pradesh,Gorakhpur,273404,9,23
10-09-2025,Uttar Pradesh,Gorakhpur,273407,9,36
10-09-2025,Uttar Pradesh,Gorakhpur,273408,4,29
10-09-2025,Uttar Pradesh,Gorakhpur,273411,9,33
09-09-2025,Uttar Pradesh,Gorakhpur,273001,4,59
09-09-2025,Uttar Pradesh,Gorakhpur,273003,2,6
09-09-2025,Uttar Pradesh,Gorakhpur,273004,1,13
09-09-2025,Uttar Pradesh,Gorakhpur,273006,0,8
09-09-2025,Uttar Pradesh,Gorakhpur,273007,13,48
09-09-2025,Uttar Pradesh,Gorakhpur,273008,6,16
09-09-2025,Uttar Pradesh,Gorakhpur,273203,3,16
09-09-2025,Uttar Pradesh,Gorakhpur,273306,5,38
09-09-2025,Uttar Pradesh,Gorakhpur,273404,6,44
09-09-2025,Uttar Pradesh,Gorakhpur,273409,5,20
11-09-2025,Uttar Pradesh,Gorakhpur,273001,5,42
11-09-2025,Uttar Pradesh,Gorakhpur,273014,4,23
11-09-2025,Uttar Pradesh,Gorakhpur,273016,10,36
